"Class_ID","Department","Number","Section","Name_SOLAR","Section_ID","Title_Catalog","Instructor","Days","Time","Enrolled","Units","Mode","Type","term","crn","note","title","xlist","xlist_crn","instructor","group","theme","graduate_level","year_long","subject","status","units","quarter","duration","no_prereq","days","time","location","meetings","seats_available","reserved_seats","instruction_mode","Students","Seats","Percent_Fill","Level"
"LITC 346 Screening Post-Socialist China","LITC",346,"S","Screening Post-Socialist China","LITC 346 S","LITC 346 S - Screening Post-Socialist China","Jiang","TuTh","15:10 - 16:30","11 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30870,NA,"Screening Post-Socialist China","['CHIN 346']","['30869']","Jiang, Jing","['1']","['Chinese Studies', 'Film and Media Studies']",NA,"N","Lit - Eng Translation-Chinese","active",1,NA,"1 semester","N","['TuTh']","['15:10-16:30']","['ELIOT 126']","[['Tuesday', '1510', '1630', 'ELIOT 126'], ['Thursday', '1510', '1630', 'ELIOT 126']]","any students, new students","N","In-Person Instruction Only",11,24,0.458333333333333,3
"LITG 375 Androids in Science and Lit","LITG",375,"S","Androids in Science and Lit","LITG 375 S","LITG 375 S - Androids in Science and Lit","Fraser","MW","14:40 - 16:00","Full (no wait list available)",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30580,NA,"Androids in Science and Lit","['GER 375']","['30579']","Fraser, Jake","['1']","[]",NA,"N","Lit - Eng Translation-German","active",1,NA,"1 semester","Y","['MW']","['14:40-16:00']","['PERF 104']","[['Monday', '1440', '1600', 'PERF 104'], ['Wednesday', '1440', '1600', 'PERF 104']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"LITL 261 Greek and Roman Mythology","LITL",261,"S","Greek and Roman Mythology","LITL 261 S","LITL 261 S - Greek and Roman Mythology","Sabnis","TuTh","15:10 - 16:30","Full (no wait list available)",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30688,NA,"Greek and Roman Mythology","['ANME 261']","['30581']","Sabnis, Sonia","['1']","[]",NA,"N","Lit - Eng Translation-AncMedSt","active",1,NA,"1 semester","N","['TuTh']","['15:10-16:30']","['TRL 150']","[['Tuesday', '1510', '1630', 'TRL 150'], ['Thursday', '1510', '1630', 'TRL 150']]",NA,"N","In-Person Instruction Only",NA,NA,1,2
"LITR 373 20th-Century Russian Lit","LITR",373,"S","20th-Century Russian Lit","LITR 373 S","LITR 373 S - 20th-Century Russian Lit","Grinberg","TuTh","13:40 - 15:00","15 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30943,NA,"20th-Century Russian Lit","['RUSS 373']","['30942']","Grinberg, Marat","['1']","[]",NA,"N","Lit - Eng Translation-Russian","active",1,NA,"1 semester","Y","['TuTh']","['13:40-15:00']","['ELIOT 216']","[['Tuesday', '1340', '1500', 'ELIOT 216'], ['Thursday', '1340', '1500', 'ELIOT 216']]","any students, new students","N","In-Person Instruction Only",15,24,0.625,3
"LITR 394 Arctic Awakenings","LITR",394,"S","Arctic Awakenings","LITR 394 S","LITR 394 S - Arctic Awakenings","Caffee","TuTh","15:10 - 16:30","19 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30945,NA,"Arctic Awakenings","['RUSS 394']","['30944']","Caffee, Naomi","['1']","['Comp Race & Ethnicity Studies']",NA,"N","Lit - Eng Translation-Russian","active",1,NA,"1 semester","Y","['TuTh']","['15:10-16:30']","['VOLLUM 110']","[['Tuesday', '1510', '1630', 'VOLLUM 110'], ['Thursday', '1510', '1630', 'VOLLUM 110']]","any students, new students","N","In-Person Instruction Only",19,24,0.791666666666667,3
"LITS 361 Decentering the Human","LITS",361,"S","Decentering the Human","LITS 361 S","LITS 361 S - Decentering the Human","Kroll","MW","13:10 - 14:30","Full (no wait list available)",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",31104,NA,"Decentering the Human","['SPAN 361']","['31103']","Kroll, Christian","['1']","[]",NA,"N","Lit - Eng Translation-Spanish","active",1,NA,"1 semester","Y","['MW']","['13:10-14:30']","['ELIOT 416']","[['Monday', '1310', '1430', 'ELIOT 416'], ['Wednesday', '1310', '1430', 'ELIOT 416']]",NA,"N","In-Person Instruction Only",NA,NA,1,3
"LITS 372 Documentary Resistance","LITS",372,"S","Documentary Resistance","LITS 372 S","LITS 372 S - Documentary Resistance","López Lerma","TuTh","13:40 - 15:00","21 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30956,NA,"Documentary Resistance","['SPAN 372']","['30955']","López Lerma, Mónica","['1']","['Film and Media Studies']",NA,"N","Lit - Eng Translation-Spanish","active",1,NA,"1 semester","Y","['TuTh']","['13:40-15:00']","['VOLLUM 110']","[['Tuesday', '1340', '1500', 'VOLLUM 110'], ['Thursday', '1340', '1500', 'VOLLUM 110']]","any students, new students","N","In-Person Instruction Only",21,24,0.875,3
"LTHE 470 Thesis (Literature-Theatre)","LTHE",470,"Y","Thesis (Literature-Theatre)","LTHE 470 Y","LTHE 470 Y - Thesis (Literature-Theatre)","Staff",NA,"TBD","0 of 24",1,"Instruction mode N/A","INDEPENDENT STUDY","Spring 2024",30028,NA,"Thesis (Literature-Theatre)","[]","[]","Staff","[]","[]",NA,"Y","Literature/Theatre","active",1,NA,"Year-long","N","[]","['TBD']","[]","[]","any students, new students","N","N/A",0,24,0,4
"MALS 670 Master of Arts Thesis","MALS",670,"S","Master of Arts Thesis","MALS 670 S","MALS 670 S - Master of Arts Thesis","Staff",NA,"TBD","0 of 15",1,"Instruction mode N/A","INDEPENDENT STUDY","Spring 2024",30318,NA,"Master of Arts Thesis","[]","[]","Staff","[]","[]","Y","N","Master of Arts Thesis","active",1,NA,"1 semester","N","[]","['TBD']","[]","[]","any students, new students","N","N/A",0,15,0,6
"MATH 111 Calculus","MATH",111,"S01","Calculus","MATH 111 S01","MATH 111 S01 - Calculus","Chang","MWF","11:00 - 11:50","22 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30920,NA,"Calculus","[]","[]","Chang, Robert","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['MWF']","['11:00-11:50']","['PHYSIC 240A']","[['Monday', '1100', '1150', 'PHYSIC 240A'], ['Wednesday', '1100', '1150', 'PHYSIC 240A'], ['Friday', '1100', '1150', 'PHYSIC 240A']]","any students, new students","Y","In-Person Instruction Only",22,24,0.916666666666667,1
"MATH 111 Calculus","MATH",111,"S02","Calculus","MATH 111 S02","MATH 111 S02 - Calculus","Chang","MWF","12:00 - 12:50","24 of 26",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30921,NA,"Calculus","[]","[]","Chang, Robert","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['MWF']","['12:00-12:50']","['PHYSIC 240A']","[['Monday', '1200', '1250', 'PHYSIC 240A'], ['Wednesday', '1200', '1250', 'PHYSIC 240A'], ['Friday', '1200', '1250', 'PHYSIC 240A']]","any students, new students","Y","In-Person Instruction Only",24,26,0.923076923076923,1
"MATH 112 Intro to Analysis","MATH",112,"S01","Intro to Analysis","MATH 112 S01","MATH 112 S01 - Intro to Analysis","Perkinson","MWF","12:00 - 12:50","12 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30081,NA,"Intro to Analysis","[]","[]","Perkinson, Dave","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['MWF']","['12:00-12:50']","['ELIOT 314']","[['Monday', '1200', '1250', 'ELIOT 314'], ['Wednesday', '1200', '1250', 'ELIOT 314'], ['Friday', '1200', '1250', 'ELIOT 314']]","any students, new students","N","In-Person Instruction Only",12,24,0.5,1
"MATH 112 Intro to Analysis","MATH",112,"S02","Intro to Analysis","MATH 112 S02","MATH 112 S02 - Intro to Analysis","Moll","TuTh","10:30 - 11:50","18 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30082,NA,"Intro to Analysis","[]","[]","Moll, Alexander","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['TuTh']","['10:30-11:50']","['LIB 389']","[['Tuesday', '1030', '1150', 'LIB 389'], ['Thursday', '1030', '1150', 'LIB 389']]","any students, new students","N","In-Person Instruction Only",18,24,0.75,1
"MATH 112 Intro to Analysis","MATH",112,"S03","Intro to Analysis","MATH 112 S03","MATH 112 S03 - Intro to Analysis","Robinson","MWF","11:00 - 11:50","21 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30083,NA,"Intro to Analysis","[]","[]","Robinson, Marcus","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['MWF']","['11:00-11:50']","['LIB 204']","[['Monday', '1100', '1150', 'LIB 204'], ['Wednesday', '1100', '1150', 'LIB 204'], ['Friday', '1100', '1150', 'LIB 204']]","any students, new students","N","In-Person Instruction Only",21,24,0.875,1
"MATH 112 Intro to Analysis","MATH",112,"S04","Intro to Analysis","MATH 112 S04","MATH 112 S04 - Intro to Analysis","Robinson","MWF","12:00 - 12:50","15 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30084,NA,"Intro to Analysis","[]","[]","Robinson, Marcus","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['MWF']","['12:00-12:50']","['LIB 204']","[['Monday', '1200', '1250', 'LIB 204'], ['Wednesday', '1200', '1250', 'LIB 204'], ['Friday', '1200', '1250', 'LIB 204']]","any students, new students","N","In-Person Instruction Only",15,24,0.625,1
"MATH 113 Discrete Structures","MATH",113,"S01","Discrete Structures","MATH 113 S01","MATH 113 S01 - Discrete Structures","Osorno","MWF","10:00 - 10:50","14 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30272,NA,"Discrete Structures","[]","[]","Osorno, Angélica","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['MWF']","['10:00-10:50']","['LIB 389']","[['Monday', '1000', '1050', 'LIB 389'], ['Wednesday', '1000', '1050', 'LIB 389'], ['Friday', '1000', '1050', 'LIB 389']]","any students, new students","Y","In-Person Instruction Only",14,24,0.583333333333333,1
"MATH 113 Discrete Structures","MATH",113,"S02","Discrete Structures","MATH 113 S02","MATH 113 S02 - Discrete Structures","Osorno","MWF","11:00 - 11:50","20 of 23",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30187,NA,"Discrete Structures","[]","[]","Osorno, Angélica","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['MWF']","['11:00-11:50']","['LIB 389']","[['Monday', '1100', '1150', 'LIB 389'], ['Wednesday', '1100', '1150', 'LIB 389'], ['Friday', '1100', '1150', 'LIB 389']]","any students, new students","Y","In-Person Instruction Only",20,23,0.869565217391304,1
"MATH 113 Discrete Structures","MATH",113,"S03","Discrete Structures","MATH 113 S03","MATH 113 S03 - Discrete Structures","Osorno","MWF","12:00 - 12:50","16 of 23",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30202,NA,"Discrete Structures","[]","[]","Osorno, Angélica","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['MWF']","['12:00-12:50']","['LIB 389']","[['Monday', '1200', '1250', 'LIB 389'], ['Wednesday', '1200', '1250', 'LIB 389'], ['Friday', '1200', '1250', 'LIB 389']]","any students, new students","Y","In-Person Instruction Only",16,23,0.695652173913043,1
"MATH 141 Intro to Probability & Statist","MATH",141,"S01","Intro to Probability & Statist","MATH 141 S01","MATH 141 S01 - Intro to Probability & Statist","Wainstein","Th
MWF","9:00 - 10:20
10:00 - 10:50","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31041,NA,"Intro to Probability & Statist","[]","[]","Wainstein, Lenny","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['Th', 'MWF']","['09:00-10:20', '10:00-10:50']","['ETC 211', 'ELIOT 314']","[['Thursday', '0900', '1020', 'ETC 211'], ['Monday', '1000', '1050', 'ELIOT 314'], ['Wednesday', '1000', '1050', 'ELIOT 314'], ['Friday', '1000', '1050', 'ELIOT 314']]",NA,"Y","In-Person Instruction Only",NA,NA,1,1
"MATH 141 Intro to Probability & Statist","MATH",141,"S02","Intro to Probability & Statist","MATH 141 S02","MATH 141 S02 - Intro to Probability & Statist","Wainstein","Th
MWF","9:00 - 10:20
13:10 - 14:00","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31044,NA,"Intro to Probability & Statist","[]","[]","Wainstein, Lenny","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['Th', 'MWF']","['09:00-10:20', '13:10-14:00']","['ETC 211', 'ELIOT 314']","[['Thursday', '0900', '1020', 'ETC 211'], ['Monday', '1310', '1400', 'ELIOT 314'], ['Wednesday', '1310', '1400', 'ELIOT 314'], ['Friday', '1310', '1400', 'ELIOT 314']]",NA,"Y","In-Person Instruction Only",NA,NA,1,1
"MATH 141 Intro to Probability & Statist","MATH",141,"S03","Intro to Probability & Statist","MATH 141 S03","MATH 141 S03 - Intro to Probability & Statist","Wainstein","MWF
Th","10:00 - 10:50
10:30 - 11:50","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31042,NA,"Intro to Probability & Statist","[]","[]","Wainstein, Lenny","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['MWF', 'Th']","['10:00-10:50', '10:30-11:50']","['ELIOT 314', 'ETC 211']","[['Monday', '1000', '1050', 'ELIOT 314'], ['Wednesday', '1000', '1050', 'ELIOT 314'], ['Friday', '1000', '1050', 'ELIOT 314'], ['Thursday', '1030', '1150', 'ETC 211']]",NA,"Y","In-Person Instruction Only",NA,NA,1,1
"MATH 141 Intro to Probability & Statist","MATH",141,"S04","Intro to Probability & Statist","MATH 141 S04","MATH 141 S04 - Intro to Probability & Statist","Wainstein","Th
MWF","10:30 - 11:50
13:10 - 14:00","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31045,NA,"Intro to Probability & Statist","[]","[]","Wainstein, Lenny","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['Th', 'MWF']","['10:30-11:50', '13:10-14:00']","['ETC 211', 'ELIOT 314']","[['Thursday', '1030', '1150', 'ETC 211'], ['Monday', '1310', '1400', 'ELIOT 314'], ['Wednesday', '1310', '1400', 'ELIOT 314'], ['Friday', '1310', '1400', 'ELIOT 314']]",NA,"Y","In-Person Instruction Only",NA,NA,1,1
"MATH 141 Intro to Probability & Statist","MATH",141,"S05","Intro to Probability & Statist","MATH 141 S05","MATH 141 S05 - Intro to Probability & Statist","Wainstein","MWF
Th","10:00 - 10:50
13:40 - 15:00","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31043,NA,"Intro to Probability & Statist","[]","[]","Wainstein, Lenny","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['MWF', 'Th']","['10:00-10:50', '13:40-15:00']","['ELIOT 314', 'LIB 340']","[['Monday', '1000', '1050', 'ELIOT 314'], ['Wednesday', '1000', '1050', 'ELIOT 314'], ['Friday', '1000', '1050', 'ELIOT 314'], ['Thursday', '1340', '1500', 'LIB 340']]",NA,"Y","In-Person Instruction Only",NA,NA,1,1
"MATH 141 Intro to Probability & Statist","MATH",141,"S06","Intro to Probability & Statist","MATH 141 S06","MATH 141 S06 - Intro to Probability & Statist","Wainstein","MWF
Th","13:10 - 14:00
13:40 - 15:00","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE AND LAB","Spring 2024",31046,NA,"Intro to Probability & Statist","[]","[]","Wainstein, Lenny","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","Y","['MWF', 'Th']","['13:10-14:00', '13:40-15:00']","['ELIOT 314', 'LIB 340']","[['Monday', '1310', '1400', 'ELIOT 314'], ['Wednesday', '1310', '1400', 'ELIOT 314'], ['Friday', '1310', '1400', 'ELIOT 314'], ['Thursday', '1340', '1500', 'LIB 340']]",NA,"Y","In-Person Instruction Only",NA,NA,1,1
"MATH 201 Linear Algebra","MATH",201,"S01","Linear Algebra","MATH 201 S01","MATH 201 S01 - Linear Algebra","Pommersheim","TuTh","10:30 - 11:50","Full (no wait list available)",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30188,NA,"Linear Algebra","[]","[]","Pommersheim, Jamie","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['TuTh']","['10:30-11:50']","['LIB 204']","[['Tuesday', '1030', '1150', 'LIB 204'], ['Thursday', '1030', '1150', 'LIB 204']]",NA,"N","In-Person Instruction Only",24,24,1,2
"MATH 201 Linear Algebra","MATH",201,"S02","Linear Algebra","MATH 201 S02","MATH 201 S02 - Linear Algebra","Pommersheim","TuTh","13:40 - 15:00","21 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30189,NA,"Linear Algebra","[]","[]","Pommersheim, Jamie","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['TuTh']","['13:40-15:00']","['LIB 204']","[['Tuesday', '1340', '1500', 'LIB 204'], ['Thursday', '1340', '1500', 'LIB 204']]","any students, new students","N","In-Person Instruction Only",21,24,0.875,2
"MATH 202 Vector Calculus","MATH",202,"S01","Vector Calculus","MATH 202 S01","MATH 202 S01 - Vector Calculus","Meyer","MWF","11:00 - 11:50","23 of 30",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30190,NA,"Vector Calculus","[]","[]","Meyer, David","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['MWF']","['11:00-11:50']","['PHYSIC 123']","[['Monday', '1100', '1150', 'PHYSIC 123'], ['Wednesday', '1100', '1150', 'PHYSIC 123'], ['Friday', '1100', '1150', 'PHYSIC 123']]","any students, new students","N","In-Person Instruction Only",23,30,0.766666666666667,2
"MATH 241 Data Science","MATH",241,"S","Data Science","MATH 241 S","MATH 241 S - Data Science","Allorant","TuTh","15:10 - 16:30","Full (no wait list available)",1,"In-Person Instruction Only","LECTURE","Spring 2024",30664,NA,"Data Science","[]","[]","Allorant, Adrien","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['TuTh']","['15:10-16:30']","['ELIOT 314']","[['Tuesday', '1510', '1630', 'ELIOT 314'], ['Thursday', '1510', '1630', 'ELIOT 314']]",NA,"N","In-Person Instruction Only",NA,NA,1,2
"MATH 311 Complex Analysis","MATH",311,"S","Complex Analysis","MATH 311 S","MATH 311 S - Complex Analysis","Chang","MWF","13:10 - 14:00","9 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30086,NA,"Complex Analysis","[]","[]","Chang, Robert","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['MWF']","['13:10-14:00']","['PHYSIC 240A']","[['Monday', '1310', '1400', 'PHYSIC 240A'], ['Wednesday', '1310', '1400', 'PHYSIC 240A'], ['Friday', '1310', '1400', 'PHYSIC 240A']]","any students, new students","N","In-Person Instruction Only",9,24,0.375,3
"MATH 322 Ordinary Differential Equation","MATH",322,"S","Ordinary Differential Equation","MATH 322 S","MATH 322 S - Ordinary Differential Equation","Moll","TuTh","9:00 - 10:20","24 of 28",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30922,NA,"Ordinary Differential Equation","[]","[]","Moll, Alexander","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['TuTh']","['09:00-10:20']","['LIB 389']","[['Tuesday', '0900', '1020', 'LIB 389'], ['Thursday', '0900', '1020', 'LIB 389']]","any students, new students","N","In-Person Instruction Only",24,28,0.857142857142857,3
"MATH 332 Abstract Algebra","MATH",332,"S01","Abstract Algebra","MATH 332 S01","MATH 332 S01 - Abstract Algebra","Daugherty","TuTh","10:30 - 11:50","14 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30087,NA,"Abstract Algebra","[]","[]","Daugherty, Zajj","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['TuTh']","['10:30-11:50']","['LIB 340']","[['Tuesday', '1030', '1150', 'LIB 340'], ['Thursday', '1030', '1150', 'LIB 340']]","any students, new students","N","In-Person Instruction Only",14,24,0.583333333333333,3
"MATH 332 Abstract Algebra","MATH",332,"S02","Abstract Algebra","MATH 332 S02","MATH 332 S02 - Abstract Algebra","Daugherty","TuTh","13:40 - 15:00","17 of 24",1,"In-Person Instruction Only","CONFERENCE","Spring 2024",30295,NA,"Abstract Algebra","[]","[]","Daugherty, Zajj","['3']","[]",NA,"N","Mathematics","active",1,NA,"1 semester","N","['TuTh']","['13:40-15:00']","['LIB 389']","[['Tuesday', '1340', '1500', 'LIB 389'], ['Thursday', '1340', '1500', 'LIB 389']]","any students, new students","N","In-Person Instruction Only",17,24,0.708333333333333,3
